эхтҏ̄ец	ext̥ree'c	це̄ҏтхэ	c'eer̥txe	це̄ҏҏтэ	c'eer̥r̥te			Verb	понуд.	III		понуд. к це̄ҏҏтэ		ponud. k c'eer̥r̥te		бэдт со̄н це̄ҏтхэ	bedt soon c'eer̥txe	нужно, чтобы он чертил																																																																																				
этьссавцҏец	et's'savc̥re'c	цеҏцвассьтэ	c'er̥cvas's'te	цеҏцвэ	c'er̥cve			Verb		II		становиться чёрствым, черстветь;перен. становиться бездушным, бессердечным	ле̄ййп цеҏцвасст	l'eejjp c'er̥cvasst	хлеб черствеет																																																																																							
эвцҏец	evc̥re'c	цеҏцвэ	c'er̥cve	цеҏцвэ	c'er̥cve			AdjPred				тж. сказ.;чёрствый, чёрств;перен. бездушный, бессердечный	цеҏцвэ ле̄ййп	c'er̥cve l'eejjp	чёрствый хлеб	ле̄ййп лӣ цеҏцвэ	l'eejjp l'ii c'er̥cve	хлеб чёрствый	цеҏцвэ олма	c'er̥cve olma	бессердечный человек	цеҏцвэ кӯттҍк	c'er̥cve kuuttk	чёрствое сердце																																																																														
эввулэвцҏец	evvulevc̥re'c	цеҏцвэлуввэ	c'er̥cveluvve	цеҏцвэ	c'er̥cve			Verb	стать	I		стать чёрствым, зачерстветь;перен. стать бездушным, бессердечным																																																																																										
пһ̄ец	phee'c	це̄һп	c'eehp	це̄һп	c'eehp	це̄п	c'eep	Noun		I		палец	кэ̄сск	keessk	(или кэ̄сскэллмушш) це̄һп средний палец	це̄һп ла̄вь	c'eehp laav'	суставы пальцев	се̄ӈькесь це̄п	s'eeŋ'k'es' c'eep	тонкие пальцы	ро̄ссэ це̄пэнҍ	roosse c'eepen'	грозить кому пальцем	чӯррьпесь це̄п	čuur'r'p'es' c'eep	руки как крюки (букв. неумелые пальцы)																																																																											
кгӣц	ggii'c	цӣгк	c'iigg	цӣгк	c'iigg	цӣг	c'iig	Noun		I		туман	сӯгкесь цӣгк	suugk'es' c'iigk	густой туман	цӣгк ӣнца	c'iigk iinca	туманное утро	уййнэ гӯ че̄д цӣг	ujjne guu čeed c'iig	видеть, как в тумане																																																																																	
еькгӣц	ej'g'gii'c	цӣгкье	c'iig'g'je	цӣгк	c'iigg			Verb	появиться	III		появиться, пасть - о тумане	е̄кьнэнче цӣгкяй	jeek'nenče c'iigk'aj	к вечеру будет туман																																																																																							
ьсеькгӣц	'sej'g'gii'c	цӣгкьесь	c'iig'g'jes'	цӣгк	c'iigg			Adj				туманный	цӣгкьесь пе̄ййв	c'iigk'jes' p'eejjv	туманный день																																																																																							
йякгӣц	ja'g'gii'c	цӣгкяй	c'iig'g'aj	цӣгк	c'iigg			AdjPred	сказ.			сказ. туманный, туманен	пе̄ййв лӣ цӣгкяй	p'eejjv l'ii c'iigk'aj	день туманный																																																																																							
энгӣц	engii'c	цӣгнэ	c'iigne	цӣгк	c'iigg			Verb	постоянно;иногда, бывало	III		появляться, падать - о тумане (постоянно;иногда, бывало)	оаллкэнҍ цӣгэнҍт	oallken' c'iigen't	пал туман																																																																																							
эсгӣц	esgii'c	цӣгсэ	c'iigse	цӣгк	c'iigg			Verb		III		стлаться - о тумане	я̄вьр альн цӣгаст	jaav'r al'n c'iigast	над озером стелется туман																																																																																							
эхгӣц	exgii'c	цӣгхэ	c'iigxe	цӣгк	c'iigg			Verb	появиться	III		появляться / появиться - о тумане	оаллкэнҍ цӣгэһтҍ	oallken' c'iigeht	на улице туман	пугк пырр цӣгэһтҍ	pugk pɨrr c'iigeht	всё вокруг заволокло туманом																																																																																				
эскӆӆӣц	esk̥l̥lii'c	цӣӆӆксэ	c'iil̥l̥kse	це̄ӆӆькэ	c'eel̥'l̥'ke			Verb		III		сказываться	вэххтэнне са̄ннҍ цӣӆӆкаст, да эйй удлэнне лыһк лыһкаст	vexxteɲ'ɲ'e saan'n' c'iil̥l̥kast, da ejj udleɲ'ɲ'e lɨhk lɨhkast	фольк. скоро слово сказывается, да не скоро дело делается																																																																																							
еъкӆӆӣц	ejk̥l̥lii'c	цӣӆӆкъе	c'iil̥l̥kje	це̄ӆӆькэ	c'eel̥'l̥'ke			Verb	страд.	III		страд. к це̄ӆӆькэ		strad. k c'eel̥'l̥'ke		со̄брэсьт ныдтҍ цӣӆӆкэй	soobres't nɨdt c'iil̥l̥kej	на собрании так было сказано																																																																																				
еъкӈӈӣц	ejkŋŋii'c	цӣӈӈкъе	c'iiŋŋkje	це̄ӈькэнҍ	c'eeŋ'ken'			Verb	страд.	III		страд. к це̄ӈӈькэ		strad. k c'eeŋ'ŋ'ke		коавас цӣӈӈкэй	koavas c'iiŋŋkej	кувакса поставлена																																																																																				
еъкһиц	ejkhi'c	циһкъе	c'ihkje	ця̄кас	c'aakas			Verb	страд.	III		страд. к ця̄һкэ		strad. k c'aahke		пӯдзэ пугк цӣһкъенҍ	puuʒe pugk c'iihkjen'	все олени помечены																																																																																				
этдэткгаоц	eddetggaoc	цоагктэдтэ	coaggtedde	ца̄гке	caag'g'e			Verb	в данный момент	I	1*	совать, пихать что во что (в данный момент);заниматься толканием чего;толкать кого-что (в данный момент)	сыйй цоагктэдтэв рынтэсьт, ца̄гкев вэ̄ннас ча̄дза	sɨjj coagktedtev rɨntes't, caagk'ev veennas čaaʒa	они на берегу толкают лодку в воду																																																																																							
еъкгаоц	ejggaoc	цоагкъе	coaggje	ца̄гке	caag'g'e			Verb	страд.	III		страд. к ца̄гке		strad. k caagk'e		одьяла оллька цоагкэй одьяла э̄л	od'jala ol'l'ka coagkej od'jala eel	пододеяльник надет на одеяло	пугк оассэ цоагкъенҍ вӯссе	pugk oasse coagkjen' vuus's'e	вся одежда засунута в кису (в национальную сумку)																																																																																	
